customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,support_tickets,late_payments,satisfaction_score,churn
CUST_036367,Male,50,0,No,No,51,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer,56.87,2846.52,3,2,9,0
CUST_036368,Female,26,0,Yes,Yes,71,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.63,8342.18,3,2,1,1
CUST_036369,Male,49,0,No,Yes,25,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,78.79,1572.37,2,3,3,1
CUST_036370,Female,30,0,No,Yes,40,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,142.07,5847.01,0,1,6,0
CUST_036371,Male,54,0,Yes,No,24,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,91.57,2281.45,4,1,7,0
CUST_036372,Male,38,0,Yes,Yes,20,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer,26.43,382.13,3,0,3,0
CUST_036373,Female,71,1,No,No,41,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,71.87,2888.74,4,1,4,1
CUST_036374,Male,66,1,No,No,53,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,132.75,7149.0,3,2,1,1
CUST_036375,Male,75,1,No,No,65,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,55.21,3408.32,3,2,1,0
CUST_036376,Female,26,0,No,No,40,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,73.53,2937.4,3,1,4,0
CUST_036377,Male,72,1,Yes,No,38,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,126.03,4737.09,1,2,9,0
CUST_036378,Female,18,0,No,No,11,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,48.38,555.06,1,0,9,0
CUST_036379,Male,30,0,No,Yes,34,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.56,2021.87,4,2,2,1
CUST_036380,Female,68,1,No,Yes,66,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,90.21,5907.32,4,3,8,0
CUST_036381,Female,68,1,Yes,No,11,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,38.96,372.65,5,2,8,1
CUST_036382,Female,35,0,Yes,No,33,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,32.53,1001.66,1,1,1,1
CUST_036383,Female,66,1,Yes,No,3,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,44.54,93.67,0,1,1,1
CUST_036384,Male,22,0,Yes,No,5,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.76,310.02,1,0,2,1
CUST_036385,Female,37,0,Yes,No,53,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,63.46,3400.24,1,1,1,0
CUST_036386,Male,19,0,No,No,39,Yes,DSL,No,No,No,,No,No,Two year,Yes,Electronic check,69.47,2818.46,1,1,4,1
CUST_036387,Male,47,0,Yes,No,53,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,117.71,6110.18,3,1,4,1
CUST_036388,Male,70,1,No,No,32,Yes,Fiber optic,Yes,Yes,Yes,,No,No,One year,Yes,Bank transfer,85.17,2844.79,1,0,6,1
CUST_036389,Male,53,0,No,No,44,Yes,DSL,,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,24.26,1048.64,3,1,1,0
CUST_036390,Male,48,0,Yes,No,58,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,127.93,7324.66,1,1,1,1
CUST_036391,Male,29,0,Yes,Yes,18,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.26,1798.62,4,2,3,0
CUST_036392,Male,53,0,Yes,Yes,34,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,63.36,2251.42,1,0,7,0
CUST_036393,Male,36,0,No,No,2,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,37.89,137.7,5,1,8,1
CUST_036394,Male,53,0,No,No,4,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,146.88,545.01,2,1,8,1
CUST_036395,Male,25,0,Yes,No,37,No,Fiber optic,No,,Yes,Yes,Yes,Yes,One year,No,Bank transfer,33.54,1120.51,2,1,4,1
CUST_036396,Male,48,0,Yes,No,36,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,137.26,4826.1,3,3,10,0
CUST_036397,Female,46,0,No,No,44,Yes,Fiber optic,,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,129.15,5680.56,6,2,3,0
CUST_036398,Female,62,1,No,No,12,Yes,Fiber optic,,Yes,No,Yes,No,No,One year,Yes,Credit card,37.91,435.74,0,1,7,0
CUST_036399,Female,70,1,Yes,No,31,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,44.29,1361.71,3,0,1,0
CUST_036400,Male,70,1,Yes,No,31,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,22.3,674.73,2,3,6,1
CUST_036401,Male,37,0,No,Yes,10,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,84.63,893.81,3,0,1,1
CUST_036402,Female,55,0,No,No,59,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Credit card,62.24,3710.52,2,1,5,0
CUST_036403,Female,55,0,Yes,Yes,32,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,119.65,3827.53,2,1,8,1
CUST_036404,Male,66,1,No,Yes,11,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,106.79,1160.88,2,0,3,1
CUST_036405,Female,64,1,Yes,No,38,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,28.85,,1,2,1,1
CUST_036406,Male,18,0,No,No,11,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,109.86,1214.99,4,0,3,0
CUST_036407,Female,64,1,No,No,50,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,26.7,1382.25,2,0,6,0
CUST_036408,Male,45,0,Yes,Yes,46,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.39,5084.02,4,0,5,1
CUST_036409,Female,73,1,Yes,No,41,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,46.05,1806.84,4,0,8,0
CUST_036410,Male,53,0,No,No,32,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,105.89,3397.51,2,2,4,1
CUST_036411,Female,40,0,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,114.04,7504.87,2,4,8,1
CUST_036412,Male,29,0,Yes,No,0,Yes,No,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,72.13,0.0,1,1,5,0
CUST_036413,Male,73,1,Yes,No,6,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,145.26,856.95,1,0,8,0
CUST_036414,Female,27,0,Yes,No,32,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,68.22,2121.04,1,1,6,0
CUST_036415,Female,23,0,Yes,No,47,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer,76.35,3274.91,2,1,6,0
CUST_036416,Female,25,0,No,No,69,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.19,6994.62,2,1,3,1
CUST_036417,Male,49,0,No,Yes,23,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.98,760.84,1,3,5,1
CUST_036418,Male,34,0,No,No,34,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,107.55,3747.92,1,2,4,0
CUST_036419,Male,51,0,Yes,Yes,17,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,52.46,1001.14,4,0,7,0
CUST_036420,Male,65,1,Yes,No,8,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.85,430.3,0,0,10,1
CUST_036421,Male,34,0,No,Yes,6,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,69.28,248.4,1,1,1,0
CUST_036422,Male,19,0,No,No,50,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,86.48,4364.78,3,0,8,0
CUST_036423,Female,38,0,Yes,Yes,17,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card,103.4,1717.54,4,1,9,0
CUST_036424,Female,52,0,No,No,34,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer,35.67,1226.73,0,0,1,1
CUST_036425,Female,60,1,No,Yes,55,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,85.96,4569.98,3,4,3,1
CUST_036426,Male,21,0,Yes,Yes,56,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,138.07,7666.35,3,2,2,0
CUST_036427,Female,68,1,No,Yes,65,No,Fiber optic,,No,No,No,No,No,Two year,No,Bank transfer,107.53,,3,2,1,0
CUST_036428,Male,52,0,No,No,14,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,43.78,610.16,2,1,2,0
CUST_036429,Male,45,0,No,No,51,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,63.53,3431.67,1,0,6,0
CUST_036430,Female,32,0,No,No,69,Yes,DSL,No,Yes,No,,Yes,Yes,Two year,Yes,Mailed check,123.2,8311.51,2,4,10,0
CUST_036431,Male,73,1,Yes,No,52,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,136.38,6983.15,0,2,6,0
CUST_036432,Female,27,0,No,Yes,0,Yes,Fiber optic,No,,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,134.36,0.0,0,0,1,1
CUST_036433,Male,44,0,Yes,No,23,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,43.97,871.04,3,2,10,0
CUST_036434,Female,45,0,Yes,No,64,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,27.3,1832.76,2,1,7,1
CUST_036435,Male,49,0,Yes,Yes,24,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.37,1928.41,2,0,4,1
CUST_036436,Male,31,0,No,No,4,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,87.99,335.57,1,1,5,0
CUST_036437,Male,72,1,No,No,55,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,75.44,4239.74,2,2,4,1
CUST_036438,Male,39,0,Yes,No,22,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,24.25,731.99,1,0,3,0
CUST_036439,Female,59,0,Yes,Yes,16,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,24.8,486.94,1,1,8,0
CUST_036440,Male,54,0,No,Yes,25,Yes,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,29.9,744.32,1,1,6,0
CUST_036441,Female,29,0,Yes,No,16,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,21.92,,0,2,6,0
CUST_036442,Female,72,1,Yes,No,62,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,68.49,4223.04,0,0,9,0
CUST_036443,Female,44,0,No,No,65,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,139.2,8974.93,5,1,8,1
CUST_036444,Female,53,0,Yes,No,48,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,127.14,5918.4,2,1,3,1
CUST_036445,Female,55,0,Yes,No,47,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,47.71,2370.28,2,0,1,0
CUST_036446,Male,47,0,No,No,6,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,122.54,752.42,1,0,3,0
CUST_036447,Female,55,0,Yes,No,53,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,137.85,7240.55,2,2,3,0
CUST_036448,Female,50,0,Yes,No,1,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,65.46,0.0,0,0,1,1
CUST_036449,Male,60,1,Yes,No,24,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,59.48,1443.3,3,0,5,1
CUST_036450,Male,45,0,No,No,9,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,136.15,1253.61,1,4,2,1
CUST_036451,Male,65,1,Yes,Yes,38,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,79.64,2934.99,1,0,9,1
CUST_036452,Female,50,0,No,Yes,43,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,128.96,5486.1,1,2,8,0
CUST_036453,Female,75,1,No,No,12,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,35.13,522.52,2,1,9,0
CUST_036454,Male,51,0,No,No,23,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,114.12,2757.46,4,1,5,1
CUST_036455,Female,52,0,No,No,17,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.64,1637.98,3,1,6,0
CUST_036456,Male,46,0,No,Yes,72,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,77.78,5568.0,2,2,2,1
CUST_036457,Female,41,0,Yes,Yes,10,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card,129.08,1192.83,0,1,1,1
CUST_036458,Male,63,1,Yes,No,58,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,79.27,4587.69,4,2,7,1
CUST_036459,Male,54,0,No,No,19,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105.23,1952.35,2,2,7,1
CUST_036460,Female,40,0,No,No,9,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,69.83,585.23,2,0,5,0
CUST_036461,Female,64,1,No,Yes,14,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,119.11,1538.12,5,2,9,0
CUST_036462,Male,24,0,Yes,No,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,70.62,41.12,2,1,5,1
CUST_036463,Male,21,0,Yes,Yes,15,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,142.97,2035.68,2,2,6,1
CUST_036464,Male,55,0,Yes,No,27,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,97.35,2699.25,4,0,2,1
CUST_036465,Male,44,0,No,No,44,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,,5,1,4,1
CUST_036466,Female,64,1,Yes,Yes,50,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card,81.89,3956.94,4,0,7,0
CUST_036467,Female,56,0,No,No,69,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,132.06,9023.14,2,1,6,1
CUST_036468,Female,63,1,No,No,33,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,144.91,4901.52,2,1,10,1
CUST_036469,Male,33,0,No,No,3,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,111.4,341.12,2,0,10,1
CUST_036470,Female,32,0,Yes,Yes,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,110.0,192.27,1,1,10,0
CUST_036471,Female,32,0,Yes,No,61,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.97,2535.33,1,0,8,0
CUST_036472,Female,55,0,No,Yes,15,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,113.6,1719.92,2,2,7,1
CUST_036473,Male,57,0,Yes,Yes,10,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card,139.56,1442.68,3,0,5,1
CUST_036474,Female,75,1,Yes,No,20,Yes,Fiber optic,Yes,,No,,No,No,Month-to-month,No,Mailed check,21.86,486.96,2,1,1,1
CUST_036475,Female,30,0,Yes,Yes,31,Yes,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card,134.62,,3,0,5,1
CUST_036476,Female,24,0,Yes,No,55,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,28.71,1589.88,1,2,5,1
CUST_036477,Female,73,1,Yes,No,36,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,104.48,3572.11,5,1,2,1
CUST_036478,Male,48,0,Yes,No,11,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,34.97,398.05,2,0,5,0
CUST_036479,Female,39,0,No,No,14,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.71,1403.02,1,2,1,1
CUST_036480,Male,35,0,No,No,22,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.17,1775.74,1,0,10,0
CUST_036481,Male,69,1,No,No,35,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,140.12,4829.37,1,3,1,0
CUST_036482,Male,63,1,No,No,40,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,81.52,,2,0,4,1
CUST_036483,Female,28,0,No,No,63,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,133.86,8402.59,1,1,3,1
CUST_036484,Male,36,0,Yes,No,42,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,37.78,1589.9,1,0,7,0
CUST_036485,Male,68,1,No,Yes,63,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,77.18,4944.12,7,0,6,1
CUST_036486,Male,60,1,Yes,No,7,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,145.32,1224.25,1,2,5,1
CUST_036487,Female,65,1,No,No,22,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,94.68,2083.81,1,1,5,1
CUST_036488,Male,27,0,No,No,2,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,115.39,208.13,1,1,8,1
CUST_036489,Female,51,0,No,No,28,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,62.48,1675.59,0,1,10,0
CUST_036490,Male,21,0,No,Yes,52,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,98.25,5067.38,0,1,7,0
CUST_036491,Female,44,0,No,No,68,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,138.93,9555.16,0,1,2,1
CUST_036492,Female,24,0,Yes,No,28,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,110.37,3072.54,1,1,9,0
CUST_036493,Male,33,0,Yes,No,29,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,110.68,3408.82,0,1,5,1
CUST_036494,Female,33,0,Yes,No,0,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,139.28,131.8,3,1,8,1
CUST_036495,Male,28,0,No,No,25,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,126.69,3353.63,3,5,1,1
CUST_036496,Female,67,1,No,No,63,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,95.71,6040.11,3,2,2,1
CUST_036497,Female,39,0,No,No,55,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,40.16,2317.38,2,1,8,0
CUST_036498,Female,26,0,No,No,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,121.16,122.52,2,0,4,0
CUST_036499,Male,75,1,No,No,29,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,71.72,1985.63,1,0,10,0
CUST_036500,Male,19,0,No,Yes,26,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Credit card,35.41,863.25,1,2,7,0
CUST_036501,Female,26,0,Yes,Yes,65,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,119.03,7495.2,6,2,10,1
CUST_036502,Male,67,1,Yes,No,67,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,119.59,8019.19,1,2,5,1
CUST_036503,Female,44,0,No,Yes,40,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,97.32,3782.28,2,1,10,1
CUST_036504,Male,39,0,No,Yes,24,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,61.78,1506.09,2,0,2,1
CUST_036505,Male,35,0,Yes,Yes,67,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card,54.73,3666.8,3,0,8,0
CUST_036506,Female,52,0,Yes,No,46,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,149.44,6975.81,3,2,6,1
CUST_036507,Female,38,0,No,No,45,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,27.49,1187.71,4,0,1,1
CUST_036508,Male,22,0,No,Yes,72,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,59.74,4206.45,5,0,10,0
CUST_036509,Female,73,1,No,No,31,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,20.22,625.67,3,2,2,1
CUST_036510,Female,70,1,Yes,Yes,7,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,23.49,245.6,3,0,1,0
CUST_036511,Male,28,0,No,No,60,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,130.12,7723.76,5,0,2,1
CUST_036512,Male,47,0,Yes,Yes,28,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,70.57,2101.86,1,0,10,1
CUST_036513,Female,44,0,Yes,Yes,15,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.84,1333.89,3,1,7,1
CUST_036514,Male,23,0,Yes,No,27,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,137.51,3581.41,1,3,5,1
CUST_036515,Male,41,0,No,No,50,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card,141.8,7078.83,1,3,5,0
CUST_036516,Female,54,0,Yes,No,6,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,35.93,71.24,4,1,8,1
CUST_036517,Female,24,0,No,Yes,22,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,110.29,2341.88,0,3,8,0
CUST_036518,Male,39,0,No,No,24,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,141.54,3225.4,4,1,8,1
CUST_036519,Male,32,0,Yes,No,70,Yes,DSL,Yes,,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,50.97,3748.51,2,1,6,1
CUST_036520,Female,38,0,No,No,27,Yes,No,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,20.6,578.92,4,0,1,1
CUST_036521,Female,54,0,No,No,12,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card,129.06,1608.34,1,1,9,0
CUST_036522,Female,41,0,No,No,70,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer,36.76,2539.39,4,1,4,0
CUST_036523,Female,62,1,Yes,No,36,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,67.8,2270.91,3,1,6,1
CUST_036524,Female,47,0,No,No,6,Yes,DSL,,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,41.87,293.02,4,0,10,1
CUST_036525,Female,58,0,No,Yes,43,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,95.2,4070.23,1,0,2,1
CUST_036526,Female,53,0,No,Yes,62,Yes,Fiber optic,,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.43,4134.55,2,2,2,0
CUST_036527,Male,65,1,Yes,No,66,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.29,4447.71,0,0,9,1
CUST_036528,Male,26,0,No,No,30,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.63,2237.99,3,0,9,1
CUST_036529,Male,75,1,Yes,No,57,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.17,5239.96,3,2,4,1
CUST_036530,Male,61,1,No,No,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.13,0.0,4,2,1,1
CUST_036531,Female,29,0,Yes,No,56,Yes,No,No,,Yes,No,Yes,No,Two year,Yes,Bank transfer,114.55,6485.99,5,2,6,0
CUST_036532,Female,19,0,No,Yes,25,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.88,1482.61,3,2,8,1
CUST_036533,Female,19,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,111.6,5405.73,4,0,9,1
CUST_036534,Male,58,0,Yes,Yes,12,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.17,1403.54,2,1,6,1
CUST_036535,Female,42,0,Yes,No,42,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,85.45,3551.0,5,0,4,1
CUST_036536,Male,28,0,Yes,No,26,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,118.47,3027.46,3,0,7,0
CUST_036537,Male,36,0,No,No,8,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,115.96,958.18,4,0,5,0
CUST_036538,Male,43,0,No,No,56,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,144.62,8159.89,2,0,9,0
CUST_036539,Male,20,0,Yes,No,60,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,49.99,2957.35,3,0,8,1
CUST_036540,Female,50,0,Yes,No,64,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,44.36,2923.78,0,2,3,1
CUST_036541,Male,20,0,Yes,No,22,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.29,1304.68,2,0,3,1
CUST_036542,Male,55,0,No,No,10,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,125.11,1305.66,1,1,8,0
